conv_id,turn_no,speaker,utterance,emotion,empathy,politeness
74,2,counselor,May i know to whom i am talking with ?,,non empathetic,low polite
74,3,victim,"I am Swaparna Gupta , 23 years old .  ",surprised,,
74,4,counselor,"Ok , Swaparna , how may i help you in this case ?  ",,highly empathetic,highly polite
74,5,victim,I want to see her in-laws behind the bars .,hopeful,,
74,6,counselor,"Ok , can you please share me complain location .  ",,non empathetic,highly polite
74,7,victim,"Ulta Dnaga , Asansol , West Bengal-724242 .  ",afraid,,
74,8,counselor,"Ultadanga police station (WB) - 845789 , Police In charge name is Satya Sahay 87945##### . Do you need some other assistance ?  ",,non empathetic,low polite
74,9,victim,Thank you Rakshak . Please tell me few lawyers whom I can contact in this matter .,grateful,,
74,10,counselor,"Ok , The Following lawyers available in that location : Adv . S D Nath 9857###### , Adv . Satish Shah 4578###### , Adv . Kali Singh 8745###### .  ",,low empathetic,low polite
74,11,victim,Thank you . Great help,grateful,,
74,12,counselor,Do you need some other help ?,,non empathetic,low polite
74,13,victim,No . Thank you .,grateful,,
74,14,counselor,Thank you for contacting Rakshak . Have a nice day !,,highly empathetic,highly polite
75,0,counselor,"Hi , this is rakshak , a bot , to talk to you in secure environment . How may i help you ?  ",,low empathetic,highly polite
75,1,victim,"Hello Rakshak . Yesterday , I witnessed a horrible incident .  ",sad,,
75,2,counselor,Ok I am here to help you . May i know to whom i am talking with ?,,low empathetic,highly polite
75,3,victim,I am Prantika Goyal .,confident,,
75,4,counselor,"Ok Prantika , how may i help you ?  ",,highly empathetic,low polite
75,5,victim,"I live in Mumbai . Two days ago , I came to my ancestral home in village . Here , I saw that a woman was accused of witch-crafting . She was brutally beaten by villagers .  ",angry,,
75,6,counselor,"Ok , are the eye witness of this incident ?  ",,non empathetic,low polite
75,7,victim,"Yes , I witnessed the incident . She is badly injured . I need medical help for her .  ",afraid,,
75,8,counselor,"Ok , please share me your location ?  ",,non empathetic,low polite
75,9,victim,"Lohardaga , Ranchi , Jharkhand-823546  ",afraid,,
75,10,counselor,"Ok , There is a private clinic . Dr . Diksha Sharma 984578#### .  ",,highly empathetic,low polite
75,11,victim,Thanks for the information .,grateful,,
75,12,counselor,Do you need some other assistance ?,,non empathetic,low polite
75,13,victim,"Yes , What else I can do in this regard , Please tell me .  ",hopeful,,
75,14,counselor,"We can provide you the following options for this , as following : Legal help , NGOs Help , Women Support Help , Physiatrist Support , Counselling Support .  ",,highly empathetic,highly polite
75,15,victim,I would like to go for Legal help .,hopeful,,
75,16,counselor,"Ok , Is your location same for that purpose also ?  ",,non empathetic,low polite
75,17,victim,"Yes , location is same .  ",trusting,,
75,18,counselor,"Ok , Would you like to go for police complain also , if yes then (online/offline) ?  ",,highly empathetic,highly polite
75,19,victim,"Yes , I want to lodge online complain .  ",hopeful,,
75,20,counselor,"Ok , Here is the link for online complain : http://biharpolice.in/OnLineRegisterComplaint . aspx .  ",,non empathetic,low polite
75,21,victim,Thank you . Rakshak . Bye .,grateful,,
75,22,counselor,"Ok , Do you need some other help ?  ",,non empathetic,low polite
75,23,victim,"Nope , Thanks  ",sad,,
75,24,counselor,Thank you for contacting Rakshak . Have a nice day !,,highly empathetic,highly polite
76,0,counselor,"Good morning , this is Rakshak . How may I assist you today ?  ",,highly empathetic,highly polite
76,1,victim,"Hi Rakshak , I need you help ?  ",afraid,,
76,2,counselor,"Yes sure , I'll help you . May I know your name and age ?  ",,low empathetic,highly polite
76,3,victim,I am Seema 29 . I want to go for police complain .,hopeful,,
76,4,counselor,"Thank you Sima , kindly describe your problem . I'll surely help you .  ",,highly empathetic,highly polite
76,5,victim,I am married last year with a boy near my house . He is of my village and so called lower class . Now my family has disowned me and the entire village has isolated me from last two weeks . Now we are hankerings for bread and butter and other needful things . Kindly help me .,afraid,,
76,6,counselor,Kindly stay calm . This is really disgusting . Could you please share your location ?,,non empathetic,highly polite
76,7,victim,"ya , its Noma , Bihar Sharif , Bihar-215255 .  ",afraid,,
76,8,counselor,"Sima , you can choose for any of the following assistance in this case : Legal Help , Women Support Group , NGO Help .  ",,highly empathetic,low polite
76,9,victim,I would like to go for police complain with women cell support .,hopeful,,
76,10,counselor,"Ok Sima . Contact details of Police station near you : Biharsharif Police Station , Nalanda District , Bihar-8654242 Ph : 0612-22345678 , Contact details of Women Support Group near you : 4th Floor , Vishkomaan Bhawan , Women Sahyog Kendra , Nalanda , Bihar-823456 Mobile : 9276452424 .  ",,non empathetic,low polite
76,11,victim,"Ok , thanks for your help .  ",grateful,,
76,12,counselor,Do you need some other assistance ?,,non empathetic,low polite
76,13,victim,No thanks for this help .,grateful,,
76,14,counselor,Thank you Sima . Please stay strong . Have a nice day .,,highly empathetic,highly polite
77,0,counselor,"Hi , this is rakshak , a bot , to talk to you in secure environment . How may i help you ?  ",,low empathetic,highly polite
77,1,victim,I want justice for my younger sister .,sentimental,,
77,2,counselor,May i know to whom i am talking with ?,,non empathetic,low polite
77,3,victim,I am Abha Sinha .,confident,,
77,4,counselor,"Hello Abha , Please share me your problem in detail ?  ",,non empathetic,highly polite
77,5,victim,My 13 years old sister was raped a week ago . She was admitted in a near by government hospital . Her condition was very critical . She was not able to fight and surrender herself to death .,sad,,
77,6,counselor,Disgusting ! ! ! How are you trying for justice to that girl means have you complained in police ?,,non empathetic,highly polite
77,7,victim,I want to make sure that the rapist will be given as much harsh punishment as possible . Police has registered complaint but just for the name . Adding one more case to list of available cases .,afraid,,
77,8,counselor,"Ok , You can get the following assistance from Rakshak : PMO Complain , Legal Assistance , NGOs Support , Online Support , Police Complain (Online) .  ",,non empathetic,low polite
77,9,victim,What legal assistance I can get in this case ?,afraid,,
77,10,counselor,You can file a case against the accuse and police also .,,non empathetic,impolite
77,11,victim,"Okay , how am I able to do this ?  ",afraid,,
77,12,counselor,We will provide you a lawyer details . Hire the lawyer and they will do the rest .,,low empathetic,low polite
77,13,victim,Please help me with the best lawyers . I want justice for my sister at any cost .,hopeful,,
77,14,counselor,"oK , can you please share me your location ?  ",,non empathetic,highly polite
77,15,victim,"I live in Bogur , Dharwad , Karnataka - 678967 .  ",content,,
77,16,counselor,"Ok , Here are the few lawyer details of this area : Adv . R S Jha 85784##### , Adv . B P Roy 98577##### .  ",,low empathetic,low polite
77,17,victim,Can you tell me the fees of both lawyers ?,afraid,,
77,18,counselor,"The fees of the lawyers are depends on the case . Just visit , and get the details .  ",,non empathetic,impolite
77,19,victim,May I get the office address of Adv . R S Jha ?,afraid,,
77,20,counselor,"Yes , Adv . R S Jha (85784#####) , Near K P S School , Bogur , Dharwad , Karnataka-678967  ",,low empathetic,low polite
77,21,victim,Thank you very much for all the assistance .,grateful,,
77,22,counselor,Do you need some other help ?,,non empathetic,low polite
77,23,victim,Nope .,sad,,
77,24,counselor,"Ok , take care . Have a nice day !  ",,low empathetic,highly polite
78,0,counselor,"Hi , This is Rakshak , a secure environment to talk to . How may I help you ?  ",,non empathetic,highly polite
78,1,victim,I need help .,afraid,,
78,2,counselor,May i know to whom i am talking with ?,,non empathetic,low polite
78,3,victim,"My name is Sudhanshu Mishra , 14 years old .  ",surprised,,
78,4,counselor,"Hi Shudhanshu , Please share me your problem in detail ?  ",,non empathetic,highly polite
78,5,victim,My classmates bully me in class as well as in school bus . Can you help me in this ?,angry,,
78,6,counselor,"Ya sure , i can help you . Do they trouble you more then this ? Or anything else what you want to share ?  ",,low empathetic,highly polite
78,7,victim,No,angry,,
78,8,counselor,"Ok , can you please provide me your father's email and contact no to resolve this issue .  ",,non empathetic,highly polite
78,9,victim,Yes but don't tell my father that I've given his mobile numbe : 9876543210 Email id : avinash123@yahoo.com .,sad,,
78,10,counselor,"Ok , Don't worry , enjoy yourself .  ",,low empathetic,highly polite
78,11,victim,Thank you for this . Bye .,grateful,,
78,12,counselor,Do you need some other assistance ?,,non empathetic,low polite
78,13,victim,No .,angry,,
78,14,counselor,"ok , Enjoy the day . Have a nice day .  ",,low empathetic,highly polite
79,0,counselor,"Good morning , This is Rakshak . How may I help you today ?  ",,highly empathetic,highly polite
79,1,victim,Hello rakshak I am in big trouble . I need your help .,afraid,,
79,2,counselor,May I know whom I am talking to ?,,non empathetic,low polite
79,3,victim,I am Diksha of 17 .,surprised,,
79,4,counselor,"Yes Diksha , please elaborate what trouble you are facing ?  ",,non empathetic,low polite
79,5,victim,I am a mother loving girl and my mom always cursed by my father for every thing in his life . He always physically and mentally tortured me . I want to be free from here .,angry,,
79,6,counselor,"Diksha , please be calm . could you please share your location so that I can help you ?  ",,non empathetic,highly polite
79,7,victim,"Its , Gobli Munger Bihar - 845785 .  ",afraid,,
79,8,counselor,"Thank you Diksha . Please tell me whom I can contact in your acquaintance , please provide his/her contact details ?  ",,highly empathetic,highly polite
79,9,victim,My mom is only for me who loves me . Her contact no . 84578##### .,trusting,,
79,10,counselor,"Diksha , you can go for following help : Online police complain , Child Care Support .  ",,non empathetic,low polite
79,11,victim,I would go for online police complain with child care support .,hopeful,,
79,12,counselor,"Yes , sure . Please visit this url for registering online complain www.childcare.gov.in ; Child Care Support Contact : Ms . Swati Bano , Secretary , Childcare Support , Munger , Bihar-826352 Ph : 612-225634534  ",,low empathetic,low polite
79,13,victim,Ok thanks for your help .,grateful,,
79,14,counselor,May I assist you with anything else ?,,highly empathetic,low polite
79,15,victim,"No , thanks . Nice talking to you . Bye .  ",sad,,
79,16,counselor,Have a nice day Diksha . Take care .,,low empathetic,low polite
80,0,counselor,"Good morning , this is Rakshak . How may I help you today ?  ",,highly empathetic,highly polite
80,1,victim,Hello rakshak i am in big trouble . I need your help .,afraid,,
80,2,counselor,May I know whom I am talking to ?,,non empathetic,low polite
80,3,victim,I am Sudha of 21 .,surprised,,
80,4,counselor,"Hello Sudha , Could you please tell me your problem ?  ",,non empathetic,highly polite
80,5,victim,I am in home and only girl in my family . I have two brother from the other mother . So my bloody dad don't care of me . I need your help ?,afraid,,
80,6,counselor,"This is unbelievable , Sudha . Please be patient . could you please share your location ?  ",,non empathetic,highly polite
80,7,victim,Yes Its Punha Nalanda Bihar - 254875 .,afraid,,
80,8,counselor,"Thank you for the information . You can opt for any of the following help : Women Support Cell , NGO Help , Legal Help , Police Help  ",,highly empathetic,highly polite
80,9,victim,Please provide me the women support help detail with contact .,hopeful,,
80,10,counselor,"Yes , sure . Ms . Shreya Dhar , HR Nari Shatki Group , Nalanda , Bihar - 826424 Mobile No . : 97236275426  ",,low empathetic,low polite
80,11,victim,Ok thanks for your help .,grateful,,
80,12,counselor,Do you need any other assistance ?,,non empathetic,low polite
80,13,victim,No thanks . Bye .,sad,,
80,14,counselor,Thanks for visiting Rakshak . Have a nice day !,,highly empathetic,highly polite
81,0,counselor,"Good morning , this is Rakshak . How may I help you today ?  ",,highly empathetic,highly polite
81,1,victim,Hello rakshak i am in big trouble . I need your help .,afraid,,
81,2,counselor,May I know whom I am talking to ?,,non empathetic,low polite
81,3,victim,I am Sudha of 21 .,surprised,,
81,4,counselor,"Hello Sudha , Could you please tell me your problem ?  ",,non empathetic,highly polite
81,5,victim,I am in home and only girl in my family . I have two brother from the other mother . So my bloody dad don't care of me . I need your help ?,afraid,,
81,6,counselor,Is it possible to get a counselling help from your end ?,,highly empathetic,low polite
81,7,victim,This is unpleasant to hear . could you please provide your place of residence ?,angry,,
81,8,counselor,"ya sure , Its Rahue Bihar Sharif , Bihar - 254875 .  ",,low empathetic,low polite
81,9,victim,Thank you Sudha for sharing the location . Do you need online/offline counselling ?,grateful,,
81,10,counselor,I would prefer for online counselling .,,highly empathetic,low polite
81,11,victim,"Yes , sure Sudha . Wait for a second . Checking . . . . I am sorry Sudha , online counselling facility is not available at your location . Would you like to go with offline counseling ?  ",sad,,
81,12,counselor,"Yes , i would .  ",,highly empathetic,low polite
81,13,victim,"Here is the detail of counseling center near you : Ms . Gauri Das , Sr . Consultant , XYZ Care Group - Rahue Bihar Sharif , Bihar - 254875 Mobile No : 986252642424  ",afraid,,
81,14,counselor,Ok thanks for your help .,,highly empathetic,highly polite
81,15,victim,Thank you . May I help you with something else ?,grateful,,
81,16,counselor,"No , Thanks . Bye .  ",,low empathetic,highly polite
81,17,victim,Thanks for visiting Rakshak . Have a nice day !,grateful,,
82,0,counselor,"Hello this is rakshak , a bot to talk to you in secure environment . How may i help you ?  ",,low empathetic,highly polite
82,1,victim,I need your help .,hopeful,,
82,2,counselor,May i know to whom i am talking with ?,,non empathetic,low polite
82,3,victim,"I am Kritika , 24 years old .  ",surprised,,
82,4,counselor,could you please tell me your problem in detail ?,,non empathetic,highly polite
82,5,victim,My daughter's life is in danger .,afraid,,
82,6,counselor,Have you complained in police station ?,,low empathetic,low polite
82,7,victim,"No , not yet . I can't go to the police station because of remote area . Please help me .  ",afraid,,
82,8,counselor,"Ok , please share me your location ?  ",,non empathetic,low polite
82,9,victim,"I am from Dumka , Jharkhand .  ",afraid,,
82,10,counselor,could you please share me the location pin code ?,,non empathetic,highly polite
82,11,victim,"Dumka , Jharkhand - 823456 .  ",afraid,,
82,12,counselor,"We provide the following assistance for such condition : Women Cell Support , NGOs Help , Police Station help , Legal Help .  ",,highly empathetic,low polite
82,13,victim,I want to seek police help . But I can't go to the police station .,afraid,,
82,14,counselor,"Ok , would you like to opt online police complain with women cell support ?  ",,highly empathetic,highly polite
82,15,victim,"Yes , provide me the details .  ",afraid,,
82,16,counselor,"Ok , here is the link for police complain . https , Smt . Swetangi Sharma 8457895558 .  ",,non empathetic,low polite
82,17,victim,Thank you for this help .,grateful,,
82,18,counselor,Do you need some other help ?,,non empathetic,low polite
82,19,victim,No thanks .,angry,,
82,20,counselor,"Ok , Take care , Have a nice day ! ! !  ",,low empathetic,highly polite
83,0,counselor,"Hello this is rakshak , a bot to talk to you in secure environment . How may i help you ?  ",,low empathetic,highly polite
83,1,victim,I need your help .,hopeful,,
83,2,counselor,May i know to whom i am talking with ?,,non empathetic,low polite
83,3,victim,"I am Kritika , 24 years old .  ",surprised,,
83,4,counselor,Please tell me your problem in detail ?,,non empathetic,low polite
83,5,victim,I am married in a Haryanvi family . I've given birth to a girl child 2 days ago . My in-laws are not happy with this . They're planning to kill my daughter .,angry,,
83,6,counselor,"OMG , Such a sick . Have you discussed with your family ?  ",,highly empathetic,low polite
83,7,victim,"No , I am afraid . My husband has been abducted and I am also on surveillance . Those bloody moron are keeping their eyes over me whole day .  ",afraid,,
83,8,counselor,"Ok , Please share me your location ?  ",,non empathetic,low polite
83,9,victim,"I am from Sirsa , Haryana - 826452 .  ",afraid,,
83,10,counselor,"We provide the following help for such cases : Women Cell Suport , Beti Bacho Beti Padhao Group , Police Complain , NGOs Support .  ",,highly empathetic,low polite
83,11,victim,I want to report to police but I can't go their because of my health issues .,trusting,,
83,12,counselor,Police complain is also possible through online application . Would you like to go for this ?,,highly empathetic,highly polite
83,13,victim,Yes sure . How can I do this ?,confident,,
83,14,counselor,Here is the following link for lodging FIR . https://districts.ecourts.gov.in/sirsa/police-stations .,,non empathetic,impolite
83,15,victim,Thank you .,grateful,,
83,16,counselor,Do you need some other assistance ?,,non empathetic,low polite
83,17,victim,I want to know if I get some help for rescuing me along with my husband and daughter .,hopeful,,
83,18,counselor,Yes Sure . Its against the fundamental rights . There is a group beti bachao beti padhao for saving girl child and her family .,,highly empathetic,low polite
83,19,victim,How can I get in touch with them ?,afraid,,
83,20,counselor,"Here is the following detail for contact : Naari Shakti Group , Smita Sinha 845785#### .  ",,non empathetic,low polite
83,21,victim,Thanks a lot .,grateful,,
83,22,counselor,Do you need some other support ?,,non empathetic,low polite
83,23,victim,No .,angry,,
83,24,counselor,"Ok , take care . Have a nice day .  ",,low empathetic,low polite
84,0,counselor,Good evening . This is Rakshak a secure environment to talk to . How may I help you ?,,non empathetic,highly polite
84,1,victim,I am looking for complain to police against my awful mother in law .,hopeful,,
84,2,counselor,Yes sure I'll help you . First let me know whom I am talking to ?,,low empathetic,highly polite
84,3,victim,"I am divya , 26 .  ",confident,,
84,4,counselor,Thank you Divya . Could you please elaborate your problem ?,,highly empathetic,highly polite
84,5,victim,I am divya and my mother in law says i am have some ritual obligations in my kundali . She says that i have to marry so called some baba then a Peepal tree . after that i will be able to make sexual relation to my husband . So my life would be prosperous . But think its a plan of my wicked mother in law to kick me out from home because gredy lady didn't get the sufficient dowry in my marriage . Just tell me will I get help from police in this case .,afraid,,
84,6,counselor,"This is sickening . Please do have some patience ma'am . I'll help you in best possible way . You can opt for the following in this case : Police complain , NGO Help , Women Support Group Help and Counseling Help .  ",,non empathetic,highly polite
84,7,victim,Ok i would go for women support group and counselling help for my mother in law .,sentimental,,
84,8,counselor,"Sure Divya , I'll help you . Could you please share your contact no . ?  ",,low empathetic,highly polite
84,9,victim,"No , its a matter of my privacy and security of life . So can you please make it as a public investigation ?  ",afraid,,
84,10,counselor,"Don't worry ma'am , your identity will not be disclosed . I'll send Women Support Group at your residence who'll help you out .  ",,highly empathetic,highly polite
84,11,victim,Ok thanks for your great help .,grateful,,
84,12,counselor,"Thank you ma'am , Do you need any other assistance ?  ",,highly empathetic,highly polite
84,13,victim,No thanks . bye .,sad,,
84,14,counselor,"Have a nice day , Divya .  ",,low empathetic,low polite
85,0,counselor,Good evening . This is Rakshak a secure environment to talk to . How may I help you ?,,non empathetic,highly polite
85,1,victim,I am looking for complain to police against my awful mother in law .,hopeful,,
85,2,counselor,Yes sure I'll help you . First let me know whom I am talking to ?,,low empathetic,highly polite
85,3,victim,"I am divya , 26 .  ",confident,,
85,4,counselor,Thank you Divya . Could you please elaborate your problem ?,,highly empathetic,highly polite
85,5,victim,I am divya and my mother in law says i am have some ritual obligations in my kundali . She says that i have to marry so called some baba then a Peepal tree . after that i will be able to make sexual relation to my husband . So my life would be prosperous . But think its a plan of my wicked mother in law to kick me out from home because gredy lady didn't get the sufficient dowry in my marriage . Just tell me will I get help from police in this case .,afraid,,
85,6,counselor,"This is sickening . Please do have some patience ma'am . I'll help you in best possible way . You can opt for the following in this case : Police complain , NGO Help , Women Support Group Help and Counseling Help .  ",,non empathetic,highly polite
85,7,victim,Ok i would go for police complain against my mother in law and that so called BABA .,angry,,
85,8,counselor,Okay Divya . Would you like to make complain complain online or offline ?,,non empathetic,highly polite
85,9,victim,I would go for offline due to saving the other girls of society who are basically trapped by such BABA's .,sentimental,,
85,10,counselor,"Sure ma'am , please share your location for locating the nearest police station .  ",,non empathetic,low polite
85,11,victim,"Its Lanka Varanasi , UP 221005 .  ",afraid,,
85,12,counselor,"You can visit Lanka Police Station , Varanasi , UP - 221005 Ph - ####-22376436  ",,non empathetic,impolite
85,13,victim,Ok Thanks for your help .,grateful,,
85,14,counselor,Do you need any other assistance ?,,non empathetic,low polite
85,15,victim,"No , Thanks . bye ! ! !  ",sad,,
85,16,counselor,"Have a nice day , Divya .  ",,low empathetic,low polite
86,0,counselor,"Hi , this is rakshak , a bot to talk to you in secure environment . How may i help you ?  ",,low empathetic,highly polite
86,1,victim,"My daughter is missing since 10 October , 2020 . Police is not helping me to find my daughter  ",sad,,
86,2,counselor,"Ok , Have you complain about this to any police station .  ",,non empathetic,low polite
86,3,victim,I used to frequently visit the police station but they are not lodging the FIR . Where should I go now for help .,sad,,
86,4,counselor,"Don't worry , Calm down .  ",,low empathetic,low polite
86,5,victim,How could you ask me to calm down . My daughter is missing for last 3 days . Help me urgently .,angry,,
86,6,counselor,"Don't worry , you can also lodge an online FIR . May i know your name and age please .  ",,non empathetic,highly polite
86,7,victim,I am Tulika from New Delhi . I am 23 years old .,surprised,,
86,8,counselor,"Ok , Tullika , could you please provide me your location ?  ",,non empathetic,highly polite
86,9,victim,I am in Carol Bagh . New Delhi .,content,,
86,10,counselor,Would you like to go for online/offline complain ?,,highly empathetic,highly polite
86,11,victim,I'll go for online complain . How can I do this ?,afraid,,
86,12,counselor,"Ok , here is the link of form to fill and submit . www.karolbagpolicestation.co.in/complain/form.asp .  ",,non empathetic,low polite
86,13,victim,Thank you Rakshak .,grateful,,
86,14,counselor,Do you need some other assistance ?,,non empathetic,low polite
86,15,victim,No . Thanks . See you if need anything else .,content,,
86,16,counselor,"Ok , Please be calm and patient , you will get her back . Have a nice day .  ",,highly empathetic,highly polite
87,0,counselor,"Hi , this is rakshak , a bot to talk to you in secure environment . How may i help you ?  ",,low empathetic,highly polite
87,1,victim,"My daughter is missing since 10 October , 2020 . Police is not helping me to find my daughter  ",sad,,
87,2,counselor,"Ok , Have you complain about this to any police station .  ",,non empathetic,low polite
87,3,victim,"Yes , I've made the police complain but their behavior is reluctant . I don't think they're making any effort to find my daughter . I am worried about her whereabouts .  ",afraid,,
87,4,counselor,"Ok , Don't worry . Have they asked you about the sufficient detail to find her ?  ",,low empathetic,low polite
87,5,victim,"Yes , I've provided her photograph along with the detailed description about her appearance on the day she went missing .  ",sentimental,,
87,6,counselor,"Ok , are you taking the proper follow up every day ?  ",,non empathetic,low polite
87,7,victim,"Yes , I spend most of the time in police station in some hope . But their attitude towards the case is very bad .  ",angry,,
87,8,counselor,"Ok , have taken the assistance of any NGOs ?  ",,non empathetic,low polite
87,9,victim,No . Please suggest the best I can do to find my daughter as soon as possible .,hopeful,,
87,10,counselor,"Ok , Here are the respective NGOs who work for missing child and restrict the trade of organ smuggling . Baby Foundation 58745##### , Bachpan ka Aaina 87458##### .  ",,highly empathetic,low polite
87,11,victim,Thank you Rakshak for this great help .,grateful,,
87,12,counselor,Kindly opt one and take the proper follow up with them . Do you need some other help ?,,highly empathetic,highly polite
87,13,victim,Is there any other way to lodge the complain so that the matter can be handled on a fast track .,afraid,,
87,14,counselor,"No , unless the case is not closed from police end , no other institution can handle this .  ",,non empathetic,low polite
87,15,victim,"Okay , bye .  ",content,,
87,16,counselor,Do you need some other assistance ?,,non empathetic,low polite
87,17,victim,No .,angry,,
87,18,counselor,"Ok , thanks . take care . Have a nice day .  ",,low empathetic,highly polite
88,0,counselor,"Hi this is rakshak , a bot to talk to you in secure environment . How may i help you ?  ",,low empathetic,highly polite
88,1,victim,I want justice for my younger sister .,sentimental,,
88,2,counselor,May i know to whom i am talking with ?,,non empathetic,low polite
88,3,victim,I am Abha Sinha .,confident,,
88,4,counselor,"Hello Abha , Please share me your problem in detail ?  ",,non empathetic,highly polite
88,5,victim,My 13 years old sister was raped a week ago . She was admitted in a near by government hospital . Her condition was very critical . She was not able to fight and surrender herself to death .,sad,,
88,6,counselor,Disgusting ! ! ! How are you trying for justice to that girl ? Means have you complained in police ?,,non empathetic,highly polite
88,7,victim,I want to make sure that the rapist will be given as much harsh punishment as possible . Police has registered complaint but just for the name . Adding one more case to list of available cases .,afraid,,
88,8,counselor,"Ok , You can get the following assistance from Rakshak : PMO Complain , Legal Assistance , NGOs Support , Online Support , Police Complain (Online) .  ",,non empathetic,low polite
88,9,victim,I want to go for NGO help .,hopeful,,
88,10,counselor,"Ok , please share me your location ?  ",,non empathetic,low polite
88,11,victim,"I live in Pakala , Tirupati-876542 .  ",content,,
88,12,counselor,"Ok , The nearest NGO of your area is as below : Balika Sakhi 85478##### .  ",,non empathetic,low polite
88,13,victim,I am really grateful for this help of yours .,grateful,,
88,14,counselor,Do you need some other help ?,,non empathetic,low polite
88,15,victim,Can I get the complete address of this NGO ?,afraid,,
88,16,counselor,"Yes , its Balika Sakhi (85478#####) Kola Bazar , Pakala , Tirupati-876542 .  ",,non empathetic,low polite
88,17,victim,Thank you .,grateful,,
88,18,counselor,Do you need some other help ?,,non empathetic,low polite
88,19,victim,Not now . Goodbye .,sad,,
88,20,counselor,"Ok , take care . Have a great day .  ",,low empathetic,highly polite
89,0,counselor,"Hi , this is rakshak , a bot to talk to you in secure environment . How may i help you ?  ",,low empathetic,highly polite
89,1,victim,"My daughter is missing since 10 October , 2020 . Police is not helping me to find my daughter  ",sad,,
89,2,counselor,"Ok , Have you complain about this to any police station .  ",,non empathetic,low polite
89,3,victim,"Yes , I've made the police complain but their behavior is reluctant . I don't think they're making any effort to find my daughter . I am worried about her whereabouts .  ",afraid,,
89,4,counselor,"Ok , Don't worry . Have they asked you about the sufficient detail to find her ?  ",,low empathetic,low polite
89,5,victim,"Yes , I've provided her photograph along with the detailed description about her appearance on the day she went missing .  ",sentimental,,
89,6,counselor,"Ok , are you taking the proper follow up every day ?  ",,non empathetic,low polite
89,7,victim,"Yes , I spend most of the time in police station in some hope . But their attitude towards the case is very bad .  ",angry,,
89,8,counselor,"Ok , have taken the assistance of any NGOs ?  ",,non empathetic,low polite
89,9,victim,No . Please suggest the best I can do to find my daughter as soon as possible .,hopeful,,
89,10,counselor,"Ok , Here are the respective NGOs who work for missing child and restrict the trade of organ smuggling . Baby Foundation 58745##### , Bachpan ka Aaina 87458##### .  ",,highly empathetic,low polite
89,11,victim,Thank you Rakshak for this great help .,grateful,,
89,12,counselor,Kindly opt one and take the proper follow up with them . Do you need some other help ?,,highly empathetic,highly polite
89,13,victim,Is there any other way to lodge the complain so that the matter can be handled on a fast track .,afraid,,
89,14,counselor,"Yes , you can make complain only if you are not satisfied with police investigation .  ",,non empathetic,low polite
89,15,victim,"Obviously , I am not satisfied . I am looking for some fast track investigation option .  ",hopeful,,
89,16,counselor,"Ok , Please share me the location nearest lower court .  ",,non empathetic,low polite
89,17,victim,Peepri Carol Bagh lower court is close to my location .,afraid,,
89,18,counselor,"Ok , Thanks . please fill this form for your daughter appearance for fast track investigation by lower court directly https://docs.google.com/spreadsheets/d/1Ki3WGZI2qDAZgJKB5cdd935NkV1xDIloT3MsSP-uLTo/edit?ts=5e8aefa0#gid=1537517651 .  ",,non empathetic,highly polite
89,19,victim,"Ok sure , I'll do it . Thank you .  ",confident,,
89,20,counselor,Do you need some other help ?,,non empathetic,low polite
89,21,victim,Thank you so much for your help . That's all .,grateful,,
89,22,counselor,"Ok , Take Care . Have a nice day .  ",,low empathetic,low polite
90,0,counselor,Greetings from Rakshak . How may I help you today ?,,highly empathetic,highly polite
90,1,victim,I need some help .,afraid,,
90,2,counselor,"Yes , sure . I am here to help you . May I know whom I am talking to ?  ",,low empathetic,highly polite
90,3,victim,I am Sonali of 19 .,surprised,,
90,4,counselor,"Hello Sonali , could you please elaborate your problem ?  ",,non empathetic,highly polite
90,5,victim,I am looking for some help regarding online classes .,hopeful,,
90,6,counselor,"Yes sure , please tell me in detail . I'll help you out .  ",,low empathetic,highly polite
90,7,victim,I am not able to comprehend the online classes due to network and other issue so my lessons are moving fast and i am unable to cope up the all course . Its increasing my insecurity related to performance . I need help .,afraid,,
90,8,counselor,Have you discussed this with your college authority ?,,non empathetic,low polite
90,9,victim,"Yes , they said that its lock down and schools can't open . So we have to run the classes like this otherwise course will lag behind and we wont be able to finish this at the end of this year .  ",afraid,,
90,10,counselor,Are they providing any extra classes for problem solving ?,,non empathetic,low polite
90,11,victim,No they don't have proper faculties and extra time for this .,sad,,
90,12,counselor,"Well , you can seek following help in this regard : Counseling Help , College Student Union .  ",,highly empathetic,low polite
90,13,victim,"Ok , I would go for both .  ",hopeful,,
90,14,counselor,"Sure , kindly tell me name and address of your college ?  ",,highly empathetic,highly polite
90,15,victim,Its JNU new delhi .,surprised,,
90,16,counselor,"Thank you Sonali . For counselling contact Ms . Sweta Bano , Counselor , JNU Main Road , New Delhi . Mobile No. : 9742627462 , Student Union President , ABVP , JNU , New Delhi . Mobile No . : 9724687462  ",,highly empathetic,highly polite
90,17,victim,Ok thanks for your help .,grateful,,
90,18,counselor,Thank you Sonali . Happy to serve you anytime . Do you need any other help ?,,highly empathetic,highly polite
90,19,victim,"No , thanks . Bye .  ",sad,,
90,20,counselor,Have a nice day ! ! ! !,,low empathetic,low polite
91,0,counselor,Greetings from Rakshak . How may I help you today ?,,highly empathetic,highly polite
91,1,victim,I need some help .,afraid,,
91,2,counselor,"Yes , sure . I am here to help you . May I know whom I am talking to ?  ",,low empathetic,highly polite
